Year,Production,Captures,Fish-Consumption
2011,24597.800781,24106.000000,5.510000
2012,26179.199219,22320.000000,5.480000
2013,29577.699219,22103.000000,5.570000
2014,31282.599609,25056.000000,6.280000
2015,32056.000000,25634.000000,6.850000
2016,29185.000000,23574.000000,6.250000
2017,31210.000000,21548.000000,5.690000
1970,0.000000,1363.000000,6.990000
1971,0.000000,1255.000000,7.490000
1972,0.000000,1340.000000,7.290000
1973,0.000000,1459.000000,8.090000
1974,41.000000,1180.000000,5.060000
1975,31.000000,919.000000,7.700000
1976,31.000000,1052.000000,5.220000
1977,31.000000,1189.000000,6.640000
1978,31.000000,1245.000000,9.240000
1979,31.000000,1283.000000,6.710000
1980,31.000000,1308.000000,7.540000
1981,36.000000,1426.000000,7.630000
1982,46.000000,1545.000000,10.830000
1983,50.000000,1938.770996,9.910000
1984,60.000000,2206.000000,10.940000
1985,56.000000,2382.000000,12.550000
1986,57.000000,2541.387939,12.700000
1987,50.000000,2543.000000,16.100000
1988,59.000000,2505.000000,14.550000
1989,84.000000,2542.000000,14.990000
1990,125.000000,2584.000000,14.900000
1991,127.000000,2921.000000,14.760000
1992,155.000000,9336.000000,18.310000
1993,259.000000,10016.000000,16.090000
1994,291.000000,9427.000000,17.680000
1995,452.000000,9320.000000,19.760000
1996,787.000000,12526.000000,17.790000
1997,969.000000,24819.000000,17.980000
1998,1178.000000,19304.000000,19.610000
1999,1422.000000,39638.000000,19.420000
2000,1878.000000,68345.000000,18.670000
2001,1883.000000,54723.000000,19.300000
2002,1862.000000,141079.000000,18.100000
2003,1821.000000,47740.000000,17.510000
2004,2445.000000,78724.000000,18.010000
2005,2436.000000,61313.000000,19.060000
2006,2787.000000,29940.000000,19.940000
2007,2450.000000,2446.000000,21.810000
2008,2887.000000,1996.000000,22.370000
2009,3415.500000,1409.000000,21.850000
2010,4115.799805,1395.000000,22.220000
2011,4666.979980,1188.000000,22.070000
2012,4333.709961,1323.000000,21.840000
2013,5339.100098,1183.000000,21.610000
2014,4835.100098,1268.000000,23.920000
2015,5458.560059,1488.000000,23.050000
2016,6624.959961,1494.000000,23.550000
2017,7275.109863,1756.000000,24.940000
1961,0,400.000000,5.730000
1962,0,600.000000,6.230000
1963,0,600.000000,7.530000
1964,0,600.000000,7.170000
1965,0,1006.000000,7.070000
1966,0,1009.000000,7.190000
1967,0,1014.000000,8.310000
1968,0,1412.000000,8.130000
1969,0,1409.000000,8.020000
1993,20242.000000,3185.000000,6.280000
1994,18655.000000,3955.000000,8.020000
1995,18679.000000,3929.000000,8.020000
1996,18200.000000,3524.000000,9.590000
1997,17560.000000,3321.000000,9.360000
1998,17231.000000,3952.000000,8.980000
1999,18775.000000,4190.000000,9.320000
2000,19475.000000,4654.000000,10.240000
2001,20098.000000,4646.000000,9.730000
2002,19210.000000,4983.000000,9.220000
2003,19670.000000,5127.000000,9.500000
2004,19384.000000,4528.000000,9.690000
2005,20455.000000,4242.000000,10.040000
2006,20431.000000,4646.000000,9.470000
2007,20447.000000,4276.000000,9.830000
2008,20395.000000,4164.000000,10.950000
2009,20071.000000,4112.000000,10.060000
2010,20420.000000,3990.000000,9.490000
2011,21010.000000,3859.000000,9.050000
2012,20763.000000,4033.000000,8.510000
2013,19357.400391,3761.000000,8.600000
2014,20135.000000,3812.000000,8.780000
2015,20200.000000,3841.000000,9.300000
2016,20952.000000,3507.000000,8.940000
2017,21685.000000,3557.000000,9.310000
1961,7538.000000,629954.000000,16.510000
1962,7700.000000,777402.000000,17.530000
1963,7824.000000,840080.000000,18.080000
1964,8263.000000,862798.000000,18.540000
1965,10809.000000,830021.000000,18.460000
1966,10135.000000,840667.000000,19.340000
1967,10638.000000,1059777.000000,20.020000
1968,12178.000000,1454630.000000,20.590000
1969,11147.000000,1264254.000000,22.330000
1970,9272.000000,1217228.000000,21.150000
1971,11910.000000,1388991.000000,19.780000
1972,13914.000000,1429007.000000,21.180000
1973,13176.000000,1430486.000000,22.250000
1974,12190.000000,1823180.000000,21.760000
1975,15188.000000,1751851.000000,19.900000
1976,14149.000000,1905048.000000,20.590000
1977,13633.000000,1792979.000000,20.830000
1978,16060.000000,1734709.000000,20.160000
1979,17118.000000,1724138.000000,20.270000
1980,18555.000000,2013518.000000,20.860000
1981,21202.000000,1838243.000000,21.090000
1982,21655.000000,1909718.000000,20.810000
1983,25363.000000,1845546.000000,21.060000
1984,23609.000000,1827875.000000,20.910000
1985,24244.000000,1772745.000000,20.910000
1986,24402.000000,1825356.000000,21.640000
1987,25851.000000,1681965.000000,21.570000
1988,28659.000000,1945755.000000,22.450000
1989,33059.000000,1896338.000000,23.120000
1990,41946.000000,1475700.000000,22.700000
1991,42098.000000,1751238.000000,22.590000
1992,43264.000000,1953946.000000,24.020000
1993,39739.000000,1618738.000000,23.660000
1994,42892.000000,1877765.000000,25.530000
1995,44730.000000,2006033.000000,25.510000
1996,41924.000000,1681518.000000,23.230000
1997,39697.000000,1826852.000000,23.390000
1998,42368.000000,1562541.000000,22.840000
1999,42670.000000,1409227.000000,22.850000
2000,43609.000000,1538238.000000,22.280000
2001,41573.000000,1514581.000000,21.430000
2002,32026.000000,1442348.000000,20.470000
2003,37772.000000,1031221.000000,22.930000
2004,42814.000000,1090596.000000,23.140000
2005,39012.000000,910598.000000,24.470000
2006,37188.000000,867721.000000,23.040000
2007,31168.000000,653053.000000,22.120000
2008,36066.000000,690584.000000,22.190000
2009,35130.398438,777752.000000,23.150000
2010,36175.000000,828089.000000,23.020000
2011,35918.000000,716387.000000,23.010000
2012,34585.539062,502790.000000,22.830000
2013,37707.199219,668480.000000,23.160000
2014,34382.199219,745146.000000,22.970000
2015,35866.699219,869013.000000,22.880000
2016,36337.000000,670328.000000,22.780000
2017,37498.000000,904572.000000,22.700000
1961,0,800.000000,4.550000
1962,0,900.000000,4.260000
1963,0,1000.000000,3.960000
1964,0,300.000000,2.780000
1965,0,300.000000,2.610000
1966,0,300.000000,2.440000
1967,0,300.000000,2.290000
1968,0,300.000000,2.140000
1969,0,300.000000,2.000000
1970,0,300.000000,1.880000
1971,0,300.000000,1.780000
1972,0,100.000000,0.560000
1973,0,200.000000,1.050000
1974,0,380.000000,1.850000
1975,0,300.000000,1.340000
1976,0,230.000000,0.920000
1977,0,230.000000,0.830000
1978,0,230.000000,0.750000
1979,0,231.000000,0.690000
1980,0,251.000000,0.700000
1981,0,385.000000,1.030000
1982,0,426.000000,2.500000
1983,0,409.000000,1.990000
1984,0,409.000000,2.730000
1985,0,380.000000,3.130000
1986,0,409.000000,1.850000
1987,0,426.000000,1.190000
1988,0,454.000000,1.680000
1989,0,399.000000,1.180000
1990,0,360.000000,0.900000
1991,0,252.000000,0.780000
1992,0,275.000000,1.640000
1993,0,300.000000,1.630000
1994,0,320.000000,1.650000
1995,0,350.000000,1.360000
1996,0,400.000000,1.360000
1997,0,500.000000,2.460000
1998,0,600.000000,2.250000
1999,0,700.000000,2.650000
2000,0,800.000000,2.510000
2001,0,900.000000,1.910000
2002,0,1000.000000,2.330000
2003,0,1100.000000,1.980000
2004,0,1200.000000,2.880000
2005,0,1571.000000,2.860000
2006,0,1299.000000,3.250000
2007,0,1229.000000,2.990000
2008,0,1206.000000,2.550000
2009,0,1058.000000,2.300000
2010,0,1590.000000,2.610000
2011,0,1667.000000,3.040000
2012,0,2167.000000,3.680000
2013,0,1702.000000,3.750000
2014,0,2298.000000,3.810000
2015,0,2012.000000,4.820000
2016,0,2220.000000,5.760000
2017,0,2022.000000,3.690000
1984,0.000000,700.000000,19.740000
1985,0.000000,640.000000,19.130000
1986,0.000000,644.000000,18.530000
1987,0.000000,500.000000,15.290000
1988,0.000000,500.000000,15.920000
1989,0.000000,500.000000,19.040000
1990,0.000000,458.000000,21.500000
1991,0.000000,552.000000,22.880000
1992,6.000000,711.000000,25.280000
1993,3.000000,794.000000,27.020000
1994,3.000000,882.000000,28.220000
1995,4.000000,950.000000,32.760000
1996,4.000000,1030.000000,33.360000
1997,5.000000,1079.000000,29.450000
1998,5.000000,1212.000000,38.200000
1999,5.000000,1200.000000,40.730000
2000,7.000000,1200.000000,39.910000
2001,12.000000,1200.000000,37.230000
2002,13.000000,1198.000000,36.970000
2003,13.000000,950.000000,32.000000
2004,18.000000,700.000000,30.290000
2005,19.000000,579.000000,25.870000
2006,24.000000,694.000000,24.590000
2007,24.000000,677.000000,27.870000
2008,24.000000,699.000000,26.810000
2009,24.000000,772.000000,29.930000
2010,11.000000,700.000000,23.790000
2011,6.000000,662.000000,22.740000
2012,6.000000,625.000000,21.150000
2013,6.000000,527.000000,20.460000
2014,6.000000,1029.000000,32.680000
2015,6.000000,990.000000,32.590000
2016,6.000000,809.000000,28.720000
2017,0.000000,784.000000,28.060000
1961,0,500.000000,20.490000
1962,0,600.000000,25.810000
1963,0,600.000000,25.400000
1964,0,600.000000,25.000000
1965,0,500.000000,30.770000
1966,0,500.000000,25.000000
1967,0,500.000000,24.260000
1968,0,600.000000,25.360000
1969,0,600.000000,27.140000
1970,0,500.000000,21.830000
1971,0,600.000000,22.920000
1972,0,700.000000,27.080000
1973,0,800.000000,28.470000
1974,0,900.000000,29.860000
1975,0,1001.000000,25.010000
1976,0,1024.000000,24.900000
1977,0,1047.000000,25.360000
1978,0,1070.000000,25.960000
1979,0,642.000000,18.260000
1980,0,1445.000000,26.240000
1981,0,1514.000000,25.350000
1982,0,1545.000000,28.930000
1983,0,800.000000,17.750000
1970,0.000000,5200.000000,7.800000
1971,0.000000,4600.000000,6.710000
1972,0.000000,5600.000000,5.970000
1973,0.000000,9200.000000,5.150000
1974,0.000000,6810.000000,3.900000
1975,0.000000,5906.000000,5.240000
1976,0.000000,7053.000000,5.640000
1977,0.000000,4594.000000,6.520000
1978,0.000000,5086.000000,5.920000
1979,0.000000,7885.000000,7.300000
1980,0.000000,10658.000000,8.660000
1981,0.000000,12003.000000,7.170000
1982,0.000000,13169.000000,7.060000
1983,3.000000,12849.000000,6.520000
1984,50.000000,13875.000000,4.940000
1985,193.000000,17009.900391,7.500000
1986,301.000000,16988.099609,8.840000
1987,323.000000,20129.000000,7.760000
1988,277.000000,12663.000000,7.330000
1989,221.000000,21663.000000,8.870000
1990,280.000000,19495.000000,8.580000
1991,615.000000,16839.000000,6.180000
1992,815.000000,12846.000000,5.880000
1993,1347.000000,12857.000000,7.010000
1994,3982.000000,22832.000000,8.620000
1995,2206.000000,17874.000000,7.710000
1996,789.000000,12894.000000,7.210000
1997,677.000000,14535.000000,8.080000
1998,810.000000,10171.000000,7.280000
1999,748.000000,8418.000000,7.750000
2000,2125.000000,11015.000000,9.140000
2001,2647.000000,13217.000000,9.200000
2002,3554.000000,17261.000000,11.800000
2003,1944.000000,18097.000000,9.520000
2004,2000.000000,14223.000000,9.350000
2005,980.000000,11193.000000,9.270000
2006,980.000000,12956.000000,10.260000
2007,1080.000000,13709.000000,10.310000
2008,1080.000000,15382.000000,11.480000
2009,1230.000000,14233.000000,11.420000
2010,1280.000000,14490.000000,10.380000
2011,2147.899902,14005.000000,8.290000
2012,1031.800049,13663.000000,8.190000
2013,1505.000000,13188.000000,8.090000
2014,2180.500000,13782.000000,8.990000
2015,2235.000000,11893.000000,9.080000
2016,1985.000000,14640.000000,9.660000
2017,2450.000000,15715.000000,9.560000
1961,0,1600.000000,4.350000
1962,0,1700.000000,8.360000
1963,0,3200.000000,9.330000
1964,0,4200.000000,11.570000
1965,0,4100.000000,5.860000
1966,0,3500.000000,9.640000
1967,0,3200.000000,6.760000
1968,0,4600.000000,8.400000
1969,0,4800.000000,8.040000
1961,0.000000,38600.000000,6.170000
1962,0.000000,42500.000000,6.590000
1963,0.000000,49700.000000,7.870000
1964,0.000000,46300.000000,6.230000
1965,0.000000,53500.000000,6.560000
1966,0.000000,48200.000000,5.750000
1967,0.000000,57500.000000,5.670000
1968,0.000000,68900.000000,6.340000
1969,10.000000,64890.000000,4.430000
1970,50.000000,90970.000000,7.700000
1971,50.000000,102530.000000,7.550000
1972,200.000000,106840.000000,7.440000
1973,513.000000,151565.000000,8.740000
1974,1030.000000,175470.000000,9.620000
1975,1591.000000,214198.000000,10.020000
1976,2155.000000,280638.000000,9.310000
1977,3552.000000,421954.000000,10.870000
1978,4113.000000,610399.000000,11.830000
1979,5009.000000,600266.000000,13.000000
1980,9565.000000,629977.000000,13.590000
1981,12554.000000,526740.000000,11.830000
1982,22016.000000,585911.000000,11.840000
1983,36273.000000,336156.000000,12.680000
1984,34225.000000,849180.000000,13.200000
1985,30876.000000,1056800.000000,10.870000
1986,44339.000000,959932.000000,9.100000
1987,70099.000000,610035.000000,8.440000
1988,75631.000000,800393.000000,8.430000
1989,71211.000000,611582.000000,7.560000
1990,77730.000000,288913.000000,6.860000
1991,107145.000000,330525.000000,7.510000
1992,116694.000000,226817.000000,7.120000
1993,87763.000000,290394.000000,7.260000
1994,89096.000000,330475.000000,6.460000
1995,106223.000000,508578.000000,7.240000
1996,108880.000000,702974.000000,8.390000
1997,134497.000000,536887.000000,8.550000
1998,145790.000000,322348.000000,8.570000
1999,126575.000000,503032.000000,7.240000
2000,61311.000000,596489.000000,6.630000
2001,57587.000000,587770.000000,4.570000
2002,77636.000000,319169.000000,4.290000
2003,95278.000000,399526.000000,6.440000
2004,108673.000000,356774.000000,6.270000
2005,138562.000000,464387.000000,6.490000
2006,169588.000000,469060.000000,6.870000
2007,171020.000000,408926.000000,7.230000
2008,173222.000000,505571.000000,8.090000
2009,219463.000000,498679.000000,8.300000
2010,272720.812500,399874.000000,8.020000
2011,309702.000000,506430.000000,8.420000
2012,322655.000000,512308.000000,8.290000
2013,332382.000000,513347.000000,8.160000
2014,368457.000000,662356.000000,6.950000
2015,426660.406250,643280.000000,7.790000
2016,451339.875000,715496.000000,7.910000
2017,469755.000000,623300.000000,7.770000
1961,5200.000000,86800.000000,3.740000
1962,5200.000000,112800.000000,4.390000
1963,6000.000000,109000.000000,3.930000
1964,7000.000000,128000.000000,4.550000
1965,6200.000000,96200.000000,3.450000
1966,5900.000000,93100.000000,4.060000
1967,5600.000000,74700.000000,3.090000
1968,5600.000000,74900.000000,2.850000
1969,5900.000000,74100.000000,2.650000
1970,6000.000000,70758.000000,2.530000
1971,7000.000000,77268.000000,2.690000
1972,8000.000000,71209.000000,2.620000
1973,9000.000000,78514.000000,2.650000
1974,9000.000000,89344.000000,3.050000
1975,9000.000000,97574.000000,3.710000
1976,11000.000000,91764.000000,4.350000
1977,13000.000000,91541.000000,3.650000
1978,15000.000000,84915.000000,4.360000
1979,17000.000000,120481.000000,4.190000
1980,19000.000000,121397.000000,4.530000
1981,21000.000000,120715.578125,5.200000
1982,24000.000000,131732.640625,5.440000
1983,25000.000000,132306.390625,6.010000
1984,27000.000000,136839.531250,6.340000
1985,41846.000000,174109.765625,6.340000
1986,45500.000000,183653.968750,6.850000
1987,46400.000000,184712.890625,6.560000
1988,52200.000000,232128.796875,7.430000
1989,60500.000000,233105.796875,7.670000
1990,61916.000000,251036.000000,8.520000
1991,61617.000000,284431.000000,8.090000
1992,63895.000000,282401.812500,8.560000
1993,51210.000000,302830.687500,7.890000
1994,56603.000000,311601.593750,8.940000
1995,71815.000000,335301.500000,8.950000
1996,91137.000000,340435.406250,10.530000
1997,85704.000000,371333.187500,10.170000
1998,139389.000000,406205.000000,12.330000
1999,226276.000000,422666.000000,13.710000
2000,340093.000000,384315.000000,14.790000
2001,342864.000000,428634.000000,15.280000
2002,376296.000000,425163.000000,14.460000
2003,445181.000000,431124.000000,15.480000
2004,471535.000000,393495.000000,15.960000
2005,539748.000000,349554.000000,16.270000
2006,595030.000000,375895.000000,17.550000
2007,635516.000000,372492.000000,17.970000
2008,693815.000000,373816.000000,18.190000
2009,705490.000000,387399.000000,18.280000
2010,919585.000000,385210.000000,22.440000
2011,986820.000000,375355.000000,22.140000
2012,1017738.000000,354174.000000,22.440000
2013,1097544.000000,356858.000000,22.120000
2014,1137091.000000,344792.000000,24.180000
2015,1174831.000000,344113.000000,23.540000
2016,1370660.000000,335614.000000,23.380000
2017,1451841.000000,370960.000000,23.690000
1984,10.000000,12179.000000,1.710000
1985,676.000000,15422.000000,2.570000
1986,760.000000,19686.000000,2.900000
1987,790.000000,20744.000000,2.740000
1988,718.000000,11015.000000,1.910000
1989,711.000000,9926.000000,2.040000
1990,632.000000,8527.000000,1.900000
1991,117.000000,11210.000000,2.170000
1992,539.000000,12076.000000,2.590000
1993,628.000000,12451.000000,2.170000
1994,1324.000000,13559.000000,2.460000
1995,518.000000,15072.000000,2.920000
1996,358.000000,14433.000000,2.410000
1997,384.000000,11897.000000,2.420000
1998,399.000000,10978.000000,1.810000
1999,279.000000,9915.000000,1.940000
2000,261.000000,9590.000000,2.460000
2001,395.000000,19609.000000,4.560000
2002,781.000000,35943.000000,6.010000
2003,1131.000000,35484.000000,5.720000
2004,2219.000000,42415.000000,5.990000
2005,2203.000000,41114.000000,7.930000
2006,3078.000000,43218.000000,6.380000
2007,3734.000000,54664.000000,7.760000
2008,3817.000000,53287.000000,5.800000
2009,4355.709961,48424.000000,7.590000
2010,4499.930176,39583.000000,7.060000
2011,4883.700195,54281.000000,7.870000
2012,5322.000000,49414.000000,6.820000
2013,3278.000000,51723.000000,6.770000
2014,1663.000000,63211.000000,8.290000
2015,6742.709961,50441.000000,7.230000
2016,7955.680176,54084.000000,6.720000
2017,8300.000000,51281.000000,6.640000
1961,0,8000.000000,1.400000
1962,0,8200.000000,1.690000
1963,0,8400.000000,1.710000
1964,0,9200.000000,2.130000
