Production,Captures,Fish-Consumption,Price
5400.000000,18873.000000,3.750000,18873
6450.000000,28231.000000,3.690000,28231
7500.000000,19839.000000,4.200000,19839
8481.000000,19294.000000,4.090000,19294
8500.000000,15100.000000,3.960000,15100
10781.000000,13399.997070,4.170000,13399.9970703125
0,600.000000,0.310000,600
0,600.000000,0.300000,600
0,700.000000,0.340000,700
0,700.000000,0.330000,700
0,700.000000,0.320000,700
0,700.000000,0.310000,700
0,800.000000,0.350000,800
0,1000.000000,0.420000,1000
0,1400.000000,0.580000,1400
0,1800.000000,0.720000,1800
0,2200.000000,0.860000,2200
0,2500.000000,0.960000,2500
0,2700.000000,1.010000,2700
0,2700.000000,0.990000,2700
0,2800.000000,1.000000,2800
0,2900.000000,1.010000,2900
0,3000.000000,1.020000,3000
0,3100.000000,1.020000,3100
0,3200.000000,1.010000,3200
0,3300.000000,1.160000,3300
0,3350.000000,1.140000,3350
0,3400.000000,1.080000,3400
0,3500.000000,1.110000,3500
5.000000,10446862.000000,10.870000,10446862
15.000000,9149805.000000,11.000000,9149805
40.000000,12486134.000000,11.400000,12486134
54.000000,10508873.000000,12.620000,10508873
117.000000,4680182.000000,13.230000,4680182
180.000000,2297519.000000,23.870000,2297519
254.000000,4127638.000000,17.420000,4127638
329.000000,3416501.000000,14.910000,3416501
422.000000,4345281.000000,15.740000,4345281
515.000000,2504569.000000,18.790000,2504569
630.000000,3444145.000000,21.090000,3444145
755.000000,3653304.000000,27.100000,3653304
1150.000000,2709438.000000,26.910000,2709438
1530.000000,2717338.000000,20.650000,2717338
2100.000000,3513301.000000,15.890000,3513301
1459.000000,1569198.000000,11.010000,1569198
3275.000000,3317428.000000,17.510000,3317428
7708.000000,4131506.000000,17.250000,4131506
2706.000000,5614630.000000,26.570000,5614630
4174.000000,4584138.000000,24.240000,4584138
4958.000000,6637579.000000,22.290000,6637579
4869.000000,6863142.000000,27.480000,6863142
5226.000000,6871261.000000,27.390000,6871261
6866.000000,6900535.000000,16.500000,6900535
5504.000000,7506756.000000,17.020000,7506756
4862.000000,9009177.000000,17.930000,9009177
5903.000000,12001264.000000,18.840000,12001264
5771.000000,8938007.000000,22.630000,8938007
7724.000000,9515370.000000,22.100000,9515370
7931.000000,7869879.000000,22.220000,7869879
7175.000000,4346073.000000,18.670000,4346073
8788.000000,8429086.000000,18.990000,8429086
6596.000000,10658832.000000,21.190000,10658832
7551.000000,7991767.000000,22.400000,7991767
11532.000000,8771970.000000,18.160000,8771970
13621.000000,6093926.000000,19.860000,6093926
22114.000000,9611947.000000,19.820000,9611947
25981.000000,9393502.000000,18.530000,9393502
28393.000000,7020939.000000,20.540000,7020939
39531.000000,7221332.000000,22.180000,7221332
43120.000000,7408317.000000,22.040000,7408317
44317.000000,6933455.000000,22.230000,6933455
89021.000000,4305975.000000,22.060000,4305975
92200.351562,8254957.000000,22.700000,8254957
72292.851562,4852760.000000,22.410000,4852760
125692.890625,5876493.000000,22.130000,5876493
115271.414062,3599056.000000,24.240000,3599056
90976.460938,4843860.000000,25.070000,4843860
100187.148438,3828751.000000,24.550000,3828751
100458.359375,4185193.000000,25.040000,4185193
0,5220102.000000,13.270000,5220102
0,6887601.000000,12.970000,6887601
0,6825241.000000,11.140000,6825241
0,9039766.000000,10.110000,9039766
0,7386689.000000,8.120000,7386689
0,8713866.000000,10.710000,8713866
0,10058345.000000,13.860000,10058345
61575.000000,438472.000000,23.090000,438472
62314.000000,468347.000000,21.100000,468347
63070.000000,529446.000000,23.490000,529446
63885.000000,583591.000000,24.170000,583591
65613.000000,651125.000000,25.790000,651125
66323.000000,695754.000000,26.210000,695754
66880.000000,738783.000000,27.420000,738783
100035.000000,887119.000000,32.870000,887119
99251.000000,866669.000000,30.950000,866669
101651.000000,1003265.000000,33.580000,1003265
105699.000000,1019893.000000,33.300000,1019893
107424.000000,1123104.000000,34.680000,1123104
110975.000000,1205799.000000,35.080000,1205799
140073.000000,1263017.000000,36.100000,1263017
133446.000000,1340107.000000,37.460000,1340107
143328.000000,1237784.000000,33.310000,1237784
162274.000000,1346972.000000,34.120000,1346972
223377.000000,1368839.000000,33.580000,1368839
260479.000000,1349283.000000,32.050000,1349283
332642.000000,1384972.000000,32.430000,1384972
352082.000000,1427772.000000,33.890000,1427772
407225.000000,1498411.000000,35.380000,1498411
472370.000000,1666095.375000,37.510000,1666095.375
478345.000000,1604856.000000,35.320000,1604856
495184.000000,1572100.750000,32.870000,1572100.75
470923.000000,1629213.500000,33.380000,1629213.5
560970.000000,1669434.375000,34.130000,1669434.375
599464.000000,1682873.375000,34.060000,1682873.375
629323.000000,1766680.375000,34.750000,1766680.375
671116.000000,1855254.000000,35.640000,1855254
692401.000000,1931308.000000,36.510000,1931308
736381.000000,1925203.000000,35.130000,1925203
793620.000000,1865030.000000,32.540000,1865030
869083.000000,1877028.000000,31.830000,1877028
940619.000000,1892447.000000,31.590000,1892447
1007677.000000,1821779.000000,29.500000,1821779
984437.000000,1836100.000000,29.290000,1836100
997841.000000,1869950.000000,27.340000,1869950
1048679.000000,1895192.000000,29.480000,1895192
1100902.000000,1920492.000000,28.830000,1920492
1220456.000000,1961989.000000,28.930000,1961989
1338394.000000,2038379.000000,30.130000,2038379
1448504.000000,2157093.000000,30.410000,2157093
1717028.000000,2205295.000000,30.870000,2205295
1895848.000000,2261540.000000,32.750000,2261540
2092274.000000,2299043.500000,33.160000,2299043.5
2214785.000000,2460871.000000,35.660000,2460871
2407698.000000,2492829.000000,35.420000,2492829
2477392.500000,2516236.000000,36.360000,2516236
2545967.000000,2504223.000000,34.880000,2504223
2608120.000000,2222363.000000,32.690000,2222363
2541965.000000,2210329.000000,32.140000,2210329
2373386.000000,2206217.000000,31.580000,2206217
2337605.000000,2259149.000000,29.660000,2259149
2348159.000000,2164440.000000,29.880000,2164440
2200912.250000,2035233.500000,28.550000,2035233.5
2237787.000000,1891570.875000,28.140000,1891570.875
8700.000000,176822.000000,6.630000,176822
7500.000000,173016.000000,6.240000,173016
8800.000000,217937.000000,7.610000,217937
10600.000000,254341.000000,8.790000,254341
9700.000000,287757.000000,8.930000,287757
10109.000000,324613.000000,9.800000,324613
9927.000000,328215.000000,9.290000,328215
12464.000000,394282.000000,11.140000,394282
12905.000000,394942.000000,10.730000,394942
9833.000000,459628.000000,11.470000,459628
10365.000000,507249.000000,12.070000,507249
13204.000000,531014.000000,12.400000,531014
13805.000000,565133.000000,13.160000,565133
13512.000000,665636.000000,14.420000,665636
14599.000000,786442.000000,16.670000,786442
14578.000000,736485.000000,15.380000,736485
16728.000000,646861.000000,12.920000,646861
11627.000000,569398.000000,13.760000,569398
9932.000000,589349.000000,11.940000,589349
9636.000000,630783.000000,11.350000,630783
14190.000000,608898.000000,12.340000,608898
12881.000000,596400.000000,11.600000,596400
18000.000000,722833.000000,13.320000,722833
20000.000000,700369.000000,13.940000,700369
20099.000000,658198.000000,14.160000,658198
18684.000000,626401.000000,13.350000,626401
20472.000000,651648.000000,14.370000,651648
25951.000000,628026.000000,14.370000,628026
25951.000000,539444.000000,12.690000,539444
26400.000000,448293.000000,10.320000,448293
29500.000000,428627.000000,9.180000,428627
30200.000000,481775.000000,8.490000,481775
18609.000000,395406.000000,7.920000,395406
24500.000000,438032.000000,9.920000,438032
25111.000000,429372.000000,10.600000,429372
27700.000000,342793.000000,9.620000,342793
28680.000000,348913.000000,10.500000,348913
29791.000000,242010.000000,10.190000,242010
33711.000000,235724.000000,8.800000,235724
35795.000000,217682.000000,9.610000,217682
35460.000000,225064.000000,9.740000,225064
32709.000000,223440.000000,8.590000,223440
35436.000000,180399.000000,8.790000,180399
35131.000000,192108.000000,9.510000,192108
37920.000000,155247.000000,9.740000,155247
35867.000000,145479.000000,9.790000,145479
35628.000000,151820.000000,10.880000,151820
36813.000000,142496.000000,11.240000,142496
36503.000000,223893.000000,12.050000,223893
30751.000000,189722.000000,10.520000,189722
29037.000000,198308.000000,9.630000,198308
32261.000000,198385.000000,10.340000,198385
35208.128906,214170.000000,10.620000,214170
40109.691406,191598.000000,10.650000,191598
36971.000000,205428.000000,10.670000,205428
38300.000000,218115.000000,10.680000,218115
38799.769531,226396.000000,10.690000,226396
0.000000,517910.000000,55.760000,517910
0.000000,533968.000000,55.070000,533968
0.000000,559026.000000,56.030000,559026
0.000000,602540.000000,59.830000,602540
1.000000,566672.000000,56.420000,566672
3.000000,523273.000000,55.380000,523273
8.000000,583548.000000,71.480000,583548
16.000000,527698.000000,58.080000,527698
24.000000,480566.000000,65.210000,480566
47.000000,477830.000000,66.230000,477830
79.000000,454014.000000,65.120000,454014
119.000000,458690.000000,64.480000,458690
155.000000,492539.000000,52.400000,492539
203.000000,442676.000000,51.830000,442676
232.000000,387972.000000,43.590000,387972
265.000000,352558.000000,41.790000,352558
309.000000,313846.000000,37.590000,313846
394.000000,259685.000000,27.410000,259685
489.000000,250939.000000,25.460000,250939
599.000000,275852.000000,28.790000,275852
682.000000,269038.000000,29.780000,269038
839.000000,259194.000000,29.980000,259194
2463.000000,253356.000000,39.770000,253356
6240.000000,305309.000000,44.270000,305309
6402.000000,321517.000000,54.930000,321517
10331.000000,402853.000000,55.380000,402853
11012.000000,386701.000000,57.430000,386701
10433.000000,343260.000000,59.230000,343260
8549.000000,331481.000000,59.350000,331481
4968.000000,332692.000000,59.470000,332692
6277.000000,330855.000000,61.810000,330855
6402.000000,300482.000000,57.710000,300482
5970.000000,295781.000000,58.920000,295781
6538.000000,270130.000000,57.670000,270130
4981.000000,267814.000000,57.390000,267814
5364.000000,265434.000000,62.020000,265434
7185.000000,227807.000000,56.770000,227807
7536.000000,228792.000000,61.150000,228792
6268.000000,212607.000000,60.070000,212607
7537.000000,192120.000000,53.480000,192120
8209.000000,194464.000000,55.050000,194464
8288.000000,203418.000000,54.880000,203418
8033.000000,212821.000000,52.790000,212821
6700.000000,222563.000000,53.810000,222563
6696.000000,221086.000000,54.490000,221086
7894.000000,229838.000000,56.480000,229838
7416.000000,256683.000000,59.740000,256683
7352.000000,224481.000000,56.290000,224481
6728.100098,199165.000000,56.940000,199165
8224.575195,223546.000000,56.100000,223546
9165.389648,216159.000000,55.770000,216159
10317.799805,198738.000000,52.590000,198738
10067.209961,196558.000000,53.760000,196558
11338.938477,183664.000000,53.170000,183664
9562.875977,190100.000000,52.660000,190100
9787.240234,186545.000000,57.360000,186545
12508.740234,182615.000000,56.840000,182615
14400.000000,24400.000000,2.530000,24400
13700.000000,19700.000000,2.390000,19700
13500.000000,22600.000000,3.600000,22600
14010.000000,19990.000000,3.140000,19990
13850.000000,23731.000000,3.070000,23731
14300.000000,22633.000000,2.470000,22633
17900.000000,30666.000000,2.990000,30666
14400.000000,26492.000000,3.400000,26492
15400.000000,30597.000000,3.470000,30597
18850.000000,43959.000000,6.330000,43959
22000.000000,50252.000000,6.060000,50252
28710.000000,55579.000000,6.100000,55579
27850.000000,74218.000000,5.840000,74218
33544.000000,95909.000000,5.650000,95909
32316.000000,104308.000000,6.220000,104308
37373.000000,89824.000000,5.620000,89824
35142.000000,115559.000000,5.910000,115559
35330.000000,102346.000000,5.530000,102346
34551.000000,144536.000000,6.700000,144536
34676.000000,138930.000000,7.930000,138930
39016.000000,152997.000000,8.020000,152997
43661.000000,191992.000000,9.250000,191992
32217.000000,210427.000000,9.180000,210427
45116.000000,187333.000000,8.650000,187333
42414.000000,195223.000000,8.170000,195223
47544.000000,223582.000000,8.560000,223582
40183.000000,224188.000000,9.300000,224188
50680.000000,216938.000000,9.680000,216938
47260.000000,177550.000000,6.750000,177550
34950.000000,92784.000000,5.490000,92784
29530.000000,95473.000000,3.990000,95473
24620.000000,70761.000000,2.810000,70761
21100.000000,13819.000000,1.390000,13819
20400.000000,22251.000000,2.350000,22251
19830.000000,49275.000000,2.960000,49275
13900.000000,18259.000000,2.190000,18259
11168.000000,8446.000000,1.690000,8446
9614.000000,9061.000000,3.030000,9061
8998.000000,7843.000000,2.230000,7843
9727.000000,7372.000000,2.600000,7372
10818.000000,7609.000000,3.170000,7609
9248.000000,6980.000000,3.360000,6980
9042.000000,9890.000000,3.890000,9890
8137.000000,5095.000000,4.160000,5095
7284.000000,6053.000000,5.090000,6053
8088.000000,6663.000000,5.510000,6663
10312.000000,6183.000000,5.300000,6183
12532.000000,5410.000000,6.350000,5410
13131.000000,4020.000000,6.390000,4020
8981.320312,2688.000000,6.170000,2688
8353.270508,3254.000000,6.190000,3254
10004.000000,3960.000000,6.200000,3960
10146.000000,5218.000000,6.220000,5218
10679.979492,6248.000000,5.850000,6248
11041.748047,9307.000000,5.880000,9307
12574.030273,12728.000000,5.920000,12728
12798.200195,14998.000000,5.960000,14998
18.000000,715.000000,0.170000,715
20.000000,954.000000,0.230000,954
23.000000,1200.000000,0.360000,1200
27.000000,955.000000,0.240000,955
30.000000,1210.000000,0.260000,1210
36.000000,1212.000000,0.260000,1212
39.000000,786.000000,0.210000,786
39.000000,906.000000,0.310000,906
61.000000,1485.000000,0.310000,1485
64.000000,1630.000000,0.470000,1630
38.000000,1290.000000,0.250000,1290
44.000000,1472.000000,0.250000,1472
164.000000,2350.000000,0.390000,2350
58.000000,3503.000000,0.630000,3503
53.000000,3644.000000,0.840000,3644
53.000000,3500.000000,0.660000,3500
60.000000,3400.000000,0.650000,3400
79.000000,3300.000000,0.640000,3300
100.000000,2952.000000,0.540000,2952
118.000000,4428.000000,0.740000,4428
128.000000,6641.000000,0.980000,6641
300.000000,6433.000000,0.870000,6433
270.000000,6726.000000,0.870000,6726
435.000000,6828.000000,0.850000,6828
612.000000,7000.000000,0.890000,7000
1027.000000,7400.000000,0.950000,7400
386.000000,7826.000000,0.890000,7826
34.150002,6816.000000,0.730000,6816
30.200001,7711.000000,1.130000,7711
60.200001,9186.000000,1.590000,9186
60.250000,11587.000000,1.940000,11587
60.299999,11552.000000,2.090000,11552
100.300003,13000.000000,2.620000,13000
265.330017,16994.000000,4.100000,16994
505.980011,18980.000000,3.990000,18980
1165.199951,22390.000000,3.880000,22390
1504.000000,25159.000000,5.260000,25159
1620.199951,29334.000000,7.150000,29334
1580.000000,25013.000000,7.860000,25013
3357.000000,25000.000000,7.660000,25000
0,500.000000,0.170000,500
0,500.000000,0.160000,500
0,500.000000,0.160000,500
0,700.000000,0.280000,700
0,700.000000,0.280000,700
0,700.000000,0.270000,700
0,800.000000,0.230000,800
0,800.000000,0.230000,800
0,800.000000,0.220000,800
0,900.000000,0.240000,900
0,900.000000,0.230000,900
0,800.000000,0.200000,800
0,1000.000000,0.290000,1000
0,1368.000000,0.370000,1368
0,1198.000000,0.300000,1198
0,1008.000000,0.240000,1008
0,1325.000000,0.310000,1325
0.000000,600.000000,32.140000,600
0.000000,600.000000,31.900000,600
0.000000,600.000000,30.830000,600
0.000000,600.000000,30.080000,600
0.000000,600.000000,29.130000,600
0.000000,700.000000,29.010000,700
0.000000,700.000000,28.360000,700
0.000000,700.000000,29.090000,700
0.000000,700.000000,26.100000,700
0.000000,900.000000,28.320000,900
0.000000,900.000000,36.440000,900
0.000000,900.000000,30.220000,900
0.000000,900.000000,24.930000,900
0.000000,900.000000,27.330000,900
0.000000,1000.000000,27.810000,1000
0.000000,1100.000000,33.300000,1100
0.000000,1250.000000,33.640000,1250
0.000000,1090.000000,23.230000,1090
0.000000,1890.000000,40.030000,1890
0.000000,1990.000000,35.690000,1990
0.000000,3095.000000,49.450000,3095
0.000000,4020.000000,44.710000,4020
0.000000,3820.000000,36.950000,3820
0.000000,3720.000000,40.370000,3720
0.000000,3641.000000,44.300000,3641
0.000000,3186.000000,35.440000,3186
0.000000,3076.000000,43.540000,3076
0.000000,2500.000000,42.720000,2500
0.000000,2530.000000,42.840000,2530
0.000000,1505.000000,37.450000,1505
0.000000,1595.000000,38.250000,1595
0.000000,2436.000000,43.250000,2436
0.000000,1986.000000,41.610000,1986
0.000000,2591.000000,38.540000,2591
0.000000,4094.000000,40.700000,4094
0.000000,4410.000000,50.170000,4410
1.000000,7867.000000,50.140000,7867
0.000000,9364.000000,52.440000,9364
0.000000,8562.000000,56.700000,8562
0.000000,8595.000000,54.300000,8595
0.000000,8613.000000,56.080000,8613
0.000000,10881.000000,53.410000,10881
0.000000,9703.000000,52.370000,9703
0.000000,9934.000000,48.420000,9934
0.000000,9836.000000,48.420000,9836
0.000000,12435.000000,45.540000,12435
3.000000,14091.000000,45.340000,14091
3.000000,13899.000000,47.710000,13899
5.000000,13279.000000,47.430000,13279
5.000000,12840.000000,46.710000,12840
5.000000,11452.000000,45.280000,11452
4.600000,11901.000000,44.800000,11901
3.729000,11201.000000,44.570000,11201
5.562000,7501.000000,47.190000,7501
13.340000,8699.000000,45.950000,8699
10.000000,8801.000000,47.700000,8801
10.120000,10854.000000,46.320000,10854
0,700.000000,10.770000,700
0,600.000000,9.380000,600
0,500.000000,7.810000,500
0,800.000000,12.500000,800
0,900.000000,13.850000,900
0,800.000000,27.270000,800
0,900.000000,24.260000,900
0,800.000000,17.510000,800
0,800.000000,17.020000,800
0,800.000000,19.940000,800
0,900.000000,15.130000,900
0,800.000000,13.460000,800
0,800.000000,10.130000,800
0,600.000000,7.410000,600
0,600.000000,7.230000,600
0,646.000000,7.600000,646
0,889.000000,10.220000,889
0,1175.000000,13.060000,1175
0,1618.000000,18.300000,1618
0,1847.000000,19.440000,1847
0,2158.000000,22.250000,2158
0,2688.000000,27.150000,2688
0,4012.000000,32.190000,4012
0,4444.000000,43.570000,4444
0,3988.000000,44.250000,3988
0,2833.000000,29.590000,2833
0,2798.000000,27.660000,2798
0,3391.000000,34.430000,3391
0,3575.000000,35.430000,3575
0,3867.000000,38.760000,3867
0,2576.000000,24.710000,2576
0,2406.000000,26.030000,2406
0,2845.000000,24.360000,2845
0,4106.000000,33.270000,4106
0,4300.000000,36.400000,4300
0,4620.000000,36.230000,4620
0,3546.000000,27.780000,3546
0,3600.000000,26.530000,3600
0,3650.000000,26.580000,3650
0,3700.000000,26.510000,3700
0,3692.000000,23.890000,3692
0,3820.000000,26.000000,3820
0,4005.000000,27.320000,4005
0,4141.000000,27.480000,4141
0,4197.000000,27.120000,4197
0,4323.000000,27.540000,4323
0,4449.000000,27.490000,4449
0,4575.000000,27.650000,4575
0,4701.000000,27.460000,4701
0,4837.000000,27.400000,4837
0,6100.000000,26.810000,6100
0,7400.000000,26.100000,7400
0,8700.000000,25.420000,8700
0,10000.000000,29.950000,10000
0,11441.000000,29.390000,11441
0,11719.000000,28.840000,11719
0,10808.000000,28.300000,10808
0.000000,16200.000000,4.450000,16200
0.000000,18300.000000,4.280000,18300
0.000000,19600.000000,4.550000,19600
0.000000,17700.000000,3.890000,17700
0.000000,18600.000000,3.880000,18600
0.000000,20200.000000,4.150000,20200
0.000000,22100.000000,4.250000,22100
0.000000,21100.000000,3.950000,21100
0.000000,22000.000000,3.900000,22000
0.000000,21700.000000,4.180000,21700
0.000000,22300.000000,3.930000,22300
0.000000,23800.000000,4.260000,23800
0.000000,26400.000000,5.370000,26400
0.000000,23600.000000,4.640000,23600
0.000000,23000.000000,4.440000,23000
0.000000,23300.000000,5.020000,23300
0.000000,22800.000000,6.210000,22800
0.000000,24950.000000,6.300000,24950
0.000000,24460.000000,7.560000,24460
0.000000,24775.000000,8.250000,24775
0.000000,28570.000000,8.580000,28570
0.000000,31820.000000,9.120000,31820
0.000000,35300.000000,9.260000,35300
0.000000,38490.000000,8.470000,38490
0.000000,43696.000000,8.540000,43696
28.000000,45498.000000,7.190000,45498
140.000000,47748.000000,7.070000,47748
331.000000,45732.000000,6.680000,45732
1240.000000,47150.000000,6.930000,47150
1988.000000,40630.000000,5.500000,40630
2153.000000,40289.000000,6.030000,40289
2380.000000,45910.000000,4.950000,45910
2503.000000,48022.000000,4.980000,48022
2235.000000,54612.000000,5.330000,54612
2696.000000,45692.000000,6.380000,45692
3835.000000,47709.000000,6.170000,47709
4690.000000,49395.000000,6.570000,49395
5101.000000,51291.000000,7.060000,51291
5620.000000,46700.000000,7.140000,46700
6004.000000,49080.000000,7.060000,49080
8218.000000,55331.000000,8.130000,55331
6744.000000,57211.000000,7.610000,57211
11824.000000,55440.000000,7.280000,55440
11172.000000,55418.000000,8.490000,55418
14375.000000,60421.000000,8.970000,60421
15586.000000,65485.000000,9.860000,65485
18410.400391,66221.000000,10.220000,66221
22340.000000,68898.000000,8.420000,68898
26441.849609,67664.000000,8.340000,67664
26374.000000,65145.000000,11.340000,65145
16076.000000,64481.000000,11.050000,64481
12737.000000,65170.000000,13.340000,65170
9266.000000,71946.000000,13.480000,71946
23880.000000,68660.000000,12.380000,68660
30000.000000,68130.000000,11.660000,68130
39920.000000,68082.000000,11.930000,68082
55000.000000,68000.000000,11.330000,68000
100.000000,120965.000000,19.480000,120965
100.000000,134482.000000,19.720000,134482
200.000000,152839.000000,20.090000,152839
200.000000,192841.000000,22.950000,192841
98.000000,218010.000000,24.250000,218010
66.000000,226512.000000,24.940000,226512
81.000000,217582.000000,26.540000,217582
146.000000,216550.000000,25.820000,216550
123.000000,221096.000000,24.790000,221096
92.000000,225146.000000,23.440000,225146
149.000000,232381.000000,24.420000,232381
136.000000,227080.000000,24.090000,227080
124.000000,231847.000000,21.810000,231847
0.000000,262960.000000,22.470000,262960
39.000000,250320.000000,21.450000,250320
36.000000,244946.000000,21.270000,244946
34.000000,257904.000000,22.230000,257904
34.000000,251921.000000,23.790000,251921
43.000000,264966.000000,27.310000,264966
11.000000,290339.000000,26.820000,290339
7.000000,315154.000000,27.860000,315154
12.000000,328731.000000,26.010000,328731
11.000000,373380.000000,35.980000,373380
26.000000,386132.000000,36.460000,386132
42.000000,359887.000000,30.880000,359887
60.000000,366312.000000,29.780000,366312
78.000000,439209.000000,30.160000,439209
74.000000,483468.000000,32.380000,483468
23.000000,429531.000000,29.570000,429531
155.000000,440926.000000,28.460000,440926
104.000000,436005.000000,31.710000,436005
105.000000,431252.000000,29.980000,431252
109.000000,398040.000000,25.860000,398040
98.000000,469284.000000,28.630000,469284
52.000000,434525.000000,27.480000,434525
54.000000,399848.000000,26.440000,399848
45.000000,368390.000000,22.430000,368390
45.000000,412360.000000,23.460000,412360
54.000000,428299.000000,26.460000,428299
71.000000,446200.000000,26.480000,446200
79.599998,409715.000000,23.970000,409715
334.665009,427134.000000,23.480000,427134
399.299988,462105.000000,24.160000,462105
706.799988,471432.000000,23.940000,471432
1012.000000,458609.000000,20.940000,458609
1212.500000,425444.000000,17.060000,425444
2078.830078,474169.000000,18.600000,474169
1010.700012,534868.000000,18.090000,534868
0,82600.000000,19.080000,82600
0,85900.000000,19.150000,85900
0,87500.000000,18.310000,87500
0,97600.000000,20.830000,97600
0,106600.000000,21.760000,106600
0,111700.000000,21.710000,111700
0,118076.000000,21.630000,118076
0,114976.000000,18.880000,114976
0,118981.000000,18.650000,118981
5013.049805,2632.000000,4.800000,2632
6608.799805,2535.000000,6.230000,2535
7533.720215,3153.000000,6.460000,3153
7440.439941,3846.000000,5.670000,3846
8195.330078,4807.000000,5.660000,4807
7628.949707,5384.000000,7.540000,5384
7661.189941,4798.000000,7.280000,4798
5935.540039,5040.000000,5.800000,5040
7168.370117,3593.000000,6.650000,3593
7387.000000,3150.000000,5.560000,3150
6877.659668,2067.000000,4.630000,2067
5069.649902,2209.000000,6.180000,2209
0.000000,31050.000000,18.570000,31050
0.000000,31150.000000,17.900000,31150
0.000000,51128.000000,23.130000,51128
0.000000,67467.000000,31.900000,67467
0.000000,68954.000000,29.060000,68954
0.000000,68873.000000,27.140000,68873
0.000000,55569.000000,21.220000,55569
0.000000,55547.000000,21.740000,55547
0.000000,52457.000000,20.810000,52457
1.000000,57592.000000,22.500000,57592
2.000000,48988.000000,23.440000,48988
2.000000,49860.000000,24.910000,49860
3.000000,51935.000000,17.580000,51935
4.000000,50086.000000,18.250000,50086
7.000000,51667.000000,17.130000,51667
9.000000,52421.000000,16.870000,52421
14.000000,52213.000000,15.940000,52213
18.000000,52106.000000,14.070000,52106
20.000000,52173.000000,13.690000,52173
20.000000,52107.000000,13.210000,52107
20.000000,56536.000000,13.410000,56536
20.000000,65741.000000,15.880000,65741
20.000000,68510.000000,16.630000,68510
15.000000,66288.000000,13.470000,66288
25.000000,62439.000000,11.790000,62439
25.000000,64870.000000,13.040000,64870
30.000000,67304.000000,13.650000,67304
30.000000,72628.000000,15.530000,72628
30.000000,63065.000000,14.050000,63065
30.000000,59407.000000,12.860000,59407
30.000000,74730.000000,16.720000,74730
30.000000,75210.000000,16.520000,75210
30.000000,82990.000000,17.100000,82990
30.000000,95926.000000,19.780000,95926
30.000000,132440.000000,26.530000,132440
30.000000,142993.000000,27.700000,142993
30.000000,144146.000000,27.260000,144146
50.000000,139535.000000,26.160000,139535
50.000000,197582.000000,36.250000,197582
75.000000,199000.000000,34.990000,199000
75.000000,200000.000000,34.090000,200000
75.000000,202000.000000,34.230000,202000
75.000000,203500.000000,33.360000,203500
75.000000,205000.000000,32.270000,205000
75.000000,206477.000000,28.980000,206477
85.000000,202100.000000,27.610000,202100
85.000000,202100.000000,26.880000,202100
85.000000,202100.000000,26.300000,202100
0,22800.000000,11.670000,22800
0,26000.000000,14.170000,26000
0,28100.000000,14.540000,28100
0,29900.000000,17.490000,29900
0,32600.000000,18.080000,32600
0,32200.000000,18.740000,32200
0,33600.000000,17.060000,33600
0,23500.000000,11.990000,23500
0,25500.000000,16.290000,25500
868.000000,3905.000000,4.130000,3905
718.000000,2284.000000,5.350000,2284
787.000000,2346.000000,6.100000,2346
789.000000,2167.000000,7.140000,2167
869.000000,2367.000000,7.440000,2367
917.000000,2367.000000,6.790000,2367
909.000000,2228.000000,6.830000,2228
1206.000000,2027.000000,7.010000,2027
1181.000000,1856.000000,6.680000,1856
1262.000000,1827.000000,7.590000,1827
1289.000000,1686.000000,7.720000,1686
1353.000000,1282.000000,8.410000,1282
1571.000000,1023.000000,9.530000,1023
1346.000000,1227.000000,9.230000,1227
1369.000000,1133.168945,9.870000,1133.1689453125
1352.000000,1112.453979,10.390000,1112.45397949219
1315.000000,881.713989,10.810000,881.713989257813
1306.599976,1035.259033,10.780000,1035.25903320313
778.400024,941.000000,11.060000,941
1396.599976,890.609009,11.140000,890.609008789063
1154.300049,485.187988,10.000000,485.18798828125
1225.699951,400.216003,10.480000,400.216003417969
1396.300049,410.500000,11.120000,410.5
1607.199951,343.391998,11.210000,343.391998291016
1843.700073,310.519012,11.360000,310.519012451172
1730.099976,280.070007,11.960000,280.070007324219
28.000000,48801.738281,54.380000,48801.73828125
0.000000,43362.996094,53.530000,43362.99609375
0.000000,56743.386719,54.810000,56743.38671875
6.000000,43556.214844,47.690000,43556.21484375
5.000000,51902.070312,44.400000,51902.0703125
3.000000,50145.789062,53.150000,50145.7890625
5.000000,41404.355469,45.230000,41404.35546875
6.000000,63005.777344,48.150000,63005.77734375
8.000000,47107.710938,44.630000,47107.7109375
10.000000,43623.035156,41.290000,43623.03515625
13.000000,47509.296875,32.920000,47509.296875
13.000000,64181.402344,35.400000,64181.40234375
13.000000,52445.449219,43.880000,52445.44921875
13.000000,61289.496094,47.170000,61289.49609375
13.000000,60726.593750,46.810000,60726.59375
13.000000,54557.597656,39.100000,54557.59765625
15.000000,19564.332031,31.590000,19564.33203125
15.000000,24538.361328,30.040000,24538.361328125
6.000000,26252.544922,31.950000,26252.544921875
400.000000,36699.218750,32.120000,36699.21875
1711.199951,35045.671875,34.460000,35045.671875
2608.800049,30171.140625,33.690000,30171.140625
1353.599976,39525.660156,34.190000,39525.66015625
866.599976,32150.179688,34.830000,32150.1796875
1160.199951,27457.699219,35.630000,27457.69921875
4029.800049,28652.597656,35.570000,28652.59765625
7105.000000,37544.656250,35.840000,37544.65625
7218.600098,38720.160156,35.040000,38720.16015625
